4.98 0.57068 0.821172
4.99 0.556024 0.831167
5.0 0.541197 0.840896
5.01 0.526206 0.850357
5.0200000000000005 0.511053 0.859549
5.03 0.495744 0.868469
5.04 0.48028 0.877115
5.05 0.464668 0.885485
5.0600000000000005 0.44891 0.893577
5.07 0.433011 0.901389
5.08 0.416974 0.908918
5.09 0.400805 0.916164
5.1000000000000005 0.384505 0.923123
5.11 0.368081 0.929794
5.12 0.351534 0.936175
5.13 0.334871 0.942264
5.14 0.318094 0.948059
5.15 0.301208 0.953559
5.16 0.284216 0.95876
5.17 0.267123 0.963662
5.18 0.249933 0.968263
5.19 0.23265 0.97256
5.2 0.215278 0.976553
5.21 0.197821 0.980238
5.22 0.180284 0.983615
5.23 0.16267 0.986681
5.24 0.144984 0.989434
5.25 0.127229 0.991873
5.26 0.109411 0.993997
5.2700000000000005 0.0915336 0.995802
5.28 0.0736009 0.997288
5.29 0.0556176 0.998452
5.3 0.0375879 0.999293
5.3100000000000005 0.0195165 0.99981
5.32 0.00140772 0.999999
5.33 -0.0167338 0.99986
5.34 -0.0349034 0.999391
5.3500000000000005 -0.0530964 0.998589
5.36 -0.0713082 0.997454
5.37 -0.0895339 0.995984
5.38 -0.107769 0.994176
5.39 -0.126008 0.992029
5.4 -0.144246 0.989542
5.41 -0.162478 0.986712
5.42 -0.180699 0.983538
5.43 -0.198904 0.980019
5.44 -0.217088 0.976152
5.45 -0.235244 0.971936
5.46 -0.253369 0.96737
5.47 -0.271455 0.962451
5.48 -0.289498 0.957179
5.49 -0.307492 0.951551
5.5 -0.32543 0.945566
5.51 -0.343307 0.939223
5.5200000000000005 -0.361118 0.93252
5.53 -0.378855 0.925456
5.54 -0.396512 0.918029
5.55 -0.414084 0.910239
5.5600000000000005 -0.431563 0.902083
5.57 -0.448943 0.89356
5.58 -0.466217 0.88467
5.59 -0.483379 0.875411
5.6000000000000005 -0.50042 0.865783
5.61 -0.517335 0.855783
5.62 -0.534115 0.845412
5.63 -0.550754 0.834668
5.64 -0.567243 0.823551
5.65 -0.583575 0.812059
5.66 -0.599742 0.800194
5.67 -0.615736 0.787953
5.68 -0.631548 0.775336
