0.234037	8164.82	0.904968	6064.46	3.3862
0.234677	8168.71	0.907132	6074.76	3.38299
0.235316	8172.59	0.909294	6085.01	3.37977
0.235956	8176.49	0.911455	6095.23	3.37655
0.236595	8180.39	0.913613	6105.41	3.37333
0.237235	8184.3	0.915769	6115.56	3.37011
0.237874	8188.21	0.917923	6125.66	3.36689
0.238513	8192.13	0.920075	6135.73	3.36367
0.239153	8196.06	0.922225	6145.76	3.36045
0.239792	8199.99	0.924372	6155.75	3.35722
0.240432	8203.93	0.926518	6165.7	3.354
0.241071	8207.88	0.928662	6175.61	3.35078
0.241711	8211.83	0.930803	6185.49	3.34755
0.24235	8215.79	0.932943	6195.33	3.34433
0.24299	8219.75	0.93508	6205.13	3.3411
0.243629	8223.72	0.937216	6214.9	3.33788
0.244268	8227.7	0.939349	6224.62	3.33465
0.244908	8231.68	0.94148	6234.31	3.33142
0.245547	8235.67	0.94361	6243.96	3.3282
0.246187	8239.67	0.945737	6253.57	3.32497
0.246826	8243.67	0.947862	6263.15	3.32174
0.247466	8247.68	0.949985	6272.69	3.31851
0.248105	8251.69	0.952106	6282.19	3.31529
0.248745	8255.71	0.954225	6291.65	3.31206
0.249384	8259.74	0.956342	6301.07	3.30883
0.250023	8263.77	0.958457	6310.46	3.3056
0.250663	8267.81	0.960569	6319.81	3.30237
0.251302	8271.85	0.96268	6329.13	3.29914
0.251942	8275.9	0.964788	6338.4	3.29592
0.252581	8279.96	0.966895	6347.64	3.29269
0.253221	8284.02	0.968999	6356.84	3.28946
0.25386	8288.09	0.971102	6366.01	3.28623
0.2545	8292.16	0.973202	6375.13	3.283
0.255139	8296.24	0.9753	6384.22	3.27978
0.255778	8300.33	0.977397	6393.28	3.27655
0.256418	8304.42	0.979491	6402.29	3.27332
0.257057	8308.51	0.981583	6411.27	3.27009
0.257697	8312.62	0.983673	6420.22	3.26687
0.258336	8316.73	0.985761	6429.12	3.26364
0.258976	8320.84	0.987847	6437.99	3.26041
0.259615	8324.96	0.989931	6446.82	3.25719
0.260255	8329.08	0.992012	6455.62	3.25396
0.260894	8333.21	0.994092	6464.38	3.25074
0.261533	8337.35	0.99617	6473.1	3.24751
0.262173	8341.49	0.998245	6481.79	3.24429
0.262812	8345.64	1.00032	6490.43	3.24106
0.263452	8349.79	1.00239	6499.05	3.23784
0.264091	8353.95	1.00446	6507.62	3.23462
0.264731	8358.12	1.00653	6516.16	3.2314
0.26537	8362.29	1.00859	6524.67	3.22817
0.26601	8366.46	1.01066	6533.13	3.22495
0.266649	8370.64	1.01272	6541.57	3.22173
0.267288	8374.83	1.01478	6549.96	3.21851
0.267928	8379.02	1.01683	6558.32	3.21529
0.268567	8383.21	1.01889	6566.64	3.21208
0.269207	8387.42	1.02094	6574.93	3.20886
0.269846	8391.62	1.02299	6583.18	3.20564
0.270486	8395.83	1.02504	6591.39	3.20243
0.271125	8400.05	1.02709	6599.57	3.19921
0.271765	8404.27	1.02913	6607.72	3.196
0.272404	8408.5	1.03117	6615.82	3.19278
0.273043	8412.74	1.03322	6623.9	3.18957
0.273683	8416.97	1.03525	6631.93	3.18636
0.274322	8421.22	1.03729	6639.93	3.18315
0.274962	8425.47	1.03932	6647.9	3.17994
0.275601	8429.72	1.04136	6655.83	3.17673
0.276241	8433.98	1.04339	6663.72	3.17353
0.27688	8438.24	1.04542	6671.58	3.17032
0.27752	8442.51	1.04744	6679.4	3.16711
0.278159	8446.78	1.04947	6687.19	3.16391
0.278799	8451.06	1.05149	6694.94	3.16071
0.279438	8455.35	1.05351	6702.66	3.15751
0.280077	8459.63	1.05553	6710.34	3.15431
0.280717	8463.93	1.05754	6717.99	3.15111
0.281356	8468.23	1.05956	6725.6	3.14791
0.281996	8472.53	1.06157	6733.18	3.14471
0.282635	8476.84	1.06358	6740.72	3.14152
0.283275	8481.15	1.06559	6748.23	3.13832
0.283914	8485.47	1.06759	6755.7	3.13513
0.284554	8489.79	1.0696	6763.14	3.13194
0.285193	8494.12	1.0716	6770.54	3.12875
0.285832	8498.45	1.0736	6777.91	3.12556
0.286472	8502.78	1.07559	6785.25	3.12237
0.287111	8507.13	1.07759	6792.54	3.11919
0.287751	8511.47	1.07958	6799.81	3.116
0.28839	8515.82	1.08157	6807.04	3.11282
0.28903	8520.18	1.08356	6814.24	3.10964
0.289669	8524.54	1.08555	6821.4	3.10646
0.290309	8528.9	1.08754	6828.53	3.10328
0.290948	8533.27	1.08952	6835.62	3.1001
0.291587	8537.64	1.0915	6842.68	3.09693
